,t_12,t_23,bank_id,s_id,r_first,r_second,all_0,all_1,random
0,0,0,0,0,132,642,0.25,0.25,0.25
0,0,0,1,0,132,642,0.25,0.25,0.25
0,0,0,2,0,132,642,0.25,0.25,0.25
0,0,0,3,0,132,642,0.3125,0.25,0.25
0,0,1,0,0,132,642,0.25,0.25,0.25
0,0,1,1,0,132,642,0.25,0.25,0.25
0,0,1,2,0,132,642,0.25,0.25,0.25
0,0,1,3,0,132,642,0.25,0.25,0.25
0,0,2,0,0,132,642,0.25,0.25,0.25
0,0,2,1,0,132,642,0.25,0.25,0.25
0,0,2,2,0,132,642,0.25,0.25,0.25
0,0,2,3,0,132,642,0.25,0.25,0.25
0,0,3,0,0,132,642,0.25,0.25,0.25
0,0,3,1,0,132,642,0.25,0.25,0.25
0,0,3,2,0,132,642,0.25,0.25,0.25
0,0,3,3,0,132,642,0.25,0.25,0.3125
0,0,4,0,0,132,642,0.25,0.25,0.25
0,0,4,1,0,132,642,0.25,0.25,0.25
0,0,4,2,0,132,642,0.25,0.25,0.25
0,0,4,3,0,132,642,0.25,0.25,0.25
0,0,5,0,0,132,642,0.25,0.25,0.25
0,0,5,1,0,132,642,0.25,0.25,0.25
0,0,5,2,0,132,642,0.25,0.3125,0.25
0,0,5,3,0,132,642,0.3125,0.25,0.25
0,0,6,0,0,132,642,0.25,0.25,0.25
0,0,6,1,0,132,642,0.25,0.25,0.25
0,0,6,2,0,132,642,0.25,0.25,0.25
0,0,6,3,0,132,642,0.25,0.25,0.25
0,10,0,0,0,132,642,1.0,1.0,1.0
0,10,0,1,0,132,642,1.0,1.0,1.0
0,10,0,2,0,132,642,1.0,1.0,1.0
0,10,0,3,0,132,642,1.0,1.0,1.0
0,10,1,0,0,132,642,1.0,1.0,1.0
0,10,1,1,0,132,642,1.0,1.0,1.0
0,10,1,2,0,132,642,1.0,1.0,1.0
0,10,1,3,0,132,642,1.0,1.0,1.0
0,10,2,0,0,132,642,1.0,1.0,1.0
0,10,2,1,0,132,642,1.0,1.0,1.0
0,10,2,2,0,132,642,1.0,1.0,1.0
0,10,2,3,0,132,642,1.0,1.0,1.0
0,10,3,0,0,132,642,1.0,1.0,1.0
0,10,3,1,0,132,642,1.0,1.0,1.0
0,10,3,2,0,132,642,1.0,1.0,1.0
0,10,3,3,0,132,642,1.0,1.0,1.0
0,10,4,0,0,132,642,0.5,0.5,0.5
0,10,4,1,0,132,642,0.5,0.5,0.5
0,10,4,2,0,132,642,0.5,0.5,0.5
0,10,4,3,0,132,642,0.5,0.5,0.5
0,10,5,0,0,132,642,0.25,0.25,0.25
0,10,5,1,0,132,642,0.25,0.25,0.25
0,10,5,2,0,132,642,0.285793,0.27127,0.2673
0,10,5,3,0,132,642,0.25,0.25,0.25
0,10,6,0,0,132,642,0.25,0.25,0.25
0,10,6,1,0,132,642,0.25,0.25,0.25
0,10,6,2,0,132,642,0.25,0.25,0.25
0,10,6,3,0,132,642,0.25,0.25,0.25
0,20,0,0,0,132,642,1.0,1.0,1.0
0,20,0,1,0,132,642,1.0,1.0,1.0
0,20,0,2,0,132,642,1.0,1.0,1.0
0,20,0,3,0,132,642,1.0,1.0,1.0
0,20,1,0,0,132,642,1.0,1.0,1.0
0,20,1,1,0,132,642,1.0,1.0,1.0
0,20,1,2,0,132,642,1.0,1.0,1.0
0,20,1,3,0,132,642,1.0,1.0,1.0
0,20,2,0,0,132,642,1.0,1.0,1.0
0,20,2,1,0,132,642,1.0,1.0,1.0
0,20,2,2,0,132,642,1.0,1.0,1.0
0,20,2,3,0,132,642,1.0,1.0,1.0
0,20,3,0,0,132,642,1.0,1.0,1.0
0,20,3,1,0,132,642,1.0,1.0,1.0
0,20,3,2,0,132,642,1.0,1.0,1.0
0,20,3,3,0,132,642,1.0,1.0,1.0
0,20,4,0,0,132,642,0.5,0.5,0.5
0,20,4,1,0,132,642,0.5,0.5,0.5
0,20,4,2,0,132,642,0.5,0.5,0.5
0,20,4,3,0,132,642,0.5,0.5,0.5
0,20,5,0,0,132,642,0.25,0.25,0.25
0,20,5,1,0,132,642,0.25,0.25,0.25
0,20,5,2,0,132,642,0.311235,0.30913,0.307331
0,20,5,3,0,132,642,0.3125,0.25,0.25
0,20,6,0,0,132,642,0.25,0.25,0.25
0,20,6,1,0,132,642,0.25,0.25,0.25
0,20,6,2,0,132,642,0.25,0.25,0.25
0,20,6,3,0,132,642,0.25,0.25,0.25
0,30,0,0,0,132,642,1.0,1.0,1.0
0,30,0,1,0,132,642,1.0,1.0,1.0
0,30,0,2,0,132,642,1.0,1.0,1.0
