,t_12,t_23,bank_id,s_id,r_first,r_second,all_0,all_1,random
0,0,0,0,0,804,818,0.25,0.25,0.25
0,0,0,1,0,804,818,0.25,0.25,0.25
0,0,0,2,0,804,818,0.25,0.25,0.25
0,0,0,3,0,804,818,0.25,0.25,0.25
0,0,1,0,0,804,818,0.3125,0.25,0.25
0,0,1,1,0,804,818,0.25,0.25,0.25
0,0,1,2,0,804,818,0.3125,0.25,0.25
0,0,1,3,0,804,818,0.25,0.25,0.25
0,0,2,0,0,804,818,0.25,0.25,0.25
0,0,2,1,0,804,818,0.25,0.25,0.25
0,0,2,2,0,804,818,0.25,0.25,0.25
0,0,2,3,0,804,818,0.25,0.25,0.25
0,0,3,0,0,804,818,0.25,0.25,0.25
0,0,3,1,0,804,818,0.25,0.25,0.3125
0,0,3,2,0,804,818,0.25,0.25,0.25
0,0,3,3,0,804,818,0.25,0.25,0.25
0,0,4,0,0,804,818,0.25,0.25,0.25
0,0,4,1,0,804,818,0.25,0.25,0.25
0,0,4,2,0,804,818,0.25,0.25,0.25
0,0,4,3,0,804,818,0.3125,0.25,0.25
0,0,5,0,0,804,818,0.25,0.25,0.25
0,0,5,1,0,804,818,0.25,0.25,0.25
0,0,5,2,0,804,818,0.25,0.25,0.25
0,0,5,3,0,804,818,0.25,0.25,0.25
0,0,6,0,0,804,818,0.25,0.25,0.25
0,0,6,1,0,804,818,0.25,0.25,0.25
0,0,6,2,0,804,818,0.25,0.25,0.25
0,0,6,3,0,804,818,0.25,0.25,0.25
0,10,0,0,0,804,818,1.0,1.0,1.0
0,10,0,1,0,804,818,1.0,1.0,1.0
0,10,0,2,0,804,818,1.0,1.0,1.0
0,10,0,3,0,804,818,1.0,1.0,1.0
0,10,1,0,0,804,818,1.0,1.0,1.0
0,10,1,1,0,804,818,1.0,1.0,1.0
0,10,1,2,0,804,818,1.0,1.0,1.0
0,10,1,3,0,804,818,1.0,1.0,1.0
0,10,2,0,0,804,818,1.0,1.0,1.0
0,10,2,1,0,804,818,1.0,1.0,1.0
0,10,2,2,0,804,818,1.0,1.0,1.0
0,10,2,3,0,804,818,1.0,1.0,1.0
0,10,3,0,0,804,818,1.0,1.0,1.0
0,10,3,1,0,804,818,1.0,1.0,1.0
0,10,3,2,0,804,818,1.0,1.0,1.0
0,10,3,3,0,804,818,1.0,1.0,1.0
0,10,4,0,0,804,818,0.5,0.5,0.5
0,10,4,1,0,804,818,0.5,0.5,0.5
0,10,4,2,0,804,818,0.5,0.5,0.5
0,10,4,3,0,804,818,0.5,0.5,0.5
0,10,5,0,0,804,818,0.3125,0.25,0.25
0,10,5,1,0,804,818,0.25,0.25,0.25
0,10,5,2,0,804,818,0.305713,0.299189,0.293497
0,10,5,3,0,804,818,0.25,0.25,0.25
0,10,6,0,0,804,818,0.25,0.25,0.25
0,10,6,1,0,804,818,0.25,0.25,0.25
0,10,6,2,0,804,818,0.25,0.25,0.25
0,10,6,3,0,804,818,0.25,0.25,0.25
0,20,0,0,0,804,818,1.0,1.0,1.0
0,20,0,1,0,804,818,1.0,1.0,1.0
0,20,0,2,0,804,818,1.0,1.0,1.0
0,20,0,3,0,804,818,1.0,1.0,1.0
0,20,1,0,0,804,818,1.0,1.0,1.0
0,20,1,1,0,804,818,1.0,1.0,1.0
0,20,1,2,0,804,818,1.0,1.0,1.0
0,20,1,3,0,804,818,1.0,1.0,1.0
0,20,2,0,0,804,818,1.0,1.0,1.0
0,20,2,1,0,804,818,1.0,1.0,1.0
0,20,2,2,0,804,818,1.0,1.0,1.0
0,20,2,3,0,804,818,1.0,1.0,1.0
0,20,3,0,0,804,818,1.0,1.0,1.0
0,20,3,1,0,804,818,1.0,1.0,1.0
0,20,3,2,0,804,818,1.0,1.0,1.0
0,20,3,3,0,804,818,1.0,1.0,1.0
0,20,4,0,0,804,818,0.5,0.5,0.5
0,20,4,1,0,804,818,0.5,0.5,0.5
0,20,4,2,0,804,818,0.5,0.5,0.5
0,20,4,3,0,804,818,0.5,0.5,0.5
0,20,5,0,0,804,818,0.25,0.25,0.25
0,20,5,1,0,804,818,0.25,0.25,0.25
0,20,5,2,0,804,818,0.312438,0.312438,0.312261
0,20,5,3,0,804,818,0.25,0.25,0.3125
0,20,6,0,0,804,818,0.25,0.25,0.25
0,20,6,1,0,804,818,0.25,0.25,0.25
0,20,6,2,0,804,818,0.25,0.25,0.3125
0,20,6,3,0,804,818,0.25,0.25,0.25
0,30,0,0,0,804,818,1.0,1.0,1.0
0,30,0,1,0,804,818,1.0,1.0,1.0
0,30,0,2,0,804,818,1.0,1.0,1.0
0,30,0,3,0,804,818,1.0,1.0,1.0
0,30,1,0,0,804,818,1.0,1.0,1.0
0,30,1,1,0,804,818,1.0,1.0,1.0
0,30,1,2,0,804,818,1.0,1.0,1.0
0,30,1,3,0,804,818,1.0,1.0,1.0
0,30,2,0,0,804,818,1.0,1.0,1.0
0,30,2,1,0,804,818,1.0,1.0,1.0
0,30,2,2,0,804,818,1.0,1.0,1.0
0,30,2,3,0,804,818,1.0,1.0,1.0
0,30,3,0,0,804,818,1.0,1.0,1.0
0,30,3,1,0,804,818,1.0,1.0,1.0
0,30,3,2,0,804,818,1.0,1.0,1.0
0,30,3,3,0,804,818,1.0,1.0,1.0
0,30,4,0,0,804,818,0.5,0.5,0.5
0,30,4,1,0,804,818,0.5,0.5,0.5
0,30,4,2,0,804,818,0.5,0.5,0.5
0,30,4,3,0,804,818,0.5,0.5,0.5
0,30,5,0,0,804,818,0.25,0.375,0.25
0,30,5,1,0,804,818,0.25,0.25,0.25
0,30,5,2,0,804,818,0.312287,0.311186,0.310786
0,30,5,3,0,804,818,0.25,0.25,0.25
0,30,6,0,0,804,818,0.25,0.25,0.25
0,30,6,1,0,804,818,0.25,0.25,0.25
0,30,6,2,0,804,818,0.25,0.25,0.25
0,30,6,3,0,804,818,0.25,0.25,0.25
0,40,0,0,0,804,818,1.0,1.0,1.0
0,40,0,1,0,804,818,1.0,1.0,1.0
0,40,0,2,0,804,818,1.0,1.0,1.0
0,40,0,3,0,804,818,1.0,1.0,1.0
0,40,1,0,0,804,818,1.0,1.0,1.0
0,40,1,1,0,804,818,1.0,1.0,1.0
0,40,1,2,0,804,818,1.0,1.0,1.0
0,40,1,3,0,804,818,1.0,1.0,1.0
0,40,2,0,0,804,818,1.0,1.0,1.0
0,40,2,1,0,804,818,1.0,1.0,1.0
0,40,2,2,0,804,818,1.0,1.0,1.0
0,40,2,3,0,804,818,1.0,1.0,1.0
0,40,3,0,0,804,818,1.0,1.0,1.0
0,40,3,1,0,804,818,1.0,1.0,1.0
0,40,3,2,0,804,818,1.0,1.0,1.0
